LT04_L1GS_024030_19830205_20161005_01_T2,1
LT04_L1GS_219110_19890315_20170204_01_T2,1
LT04_L1TP_192027_19900711_20170130_01_T1,1
LT04_L1GS_182012_19880816_20170206_01_T2,0
LT04_L1GS_008049_19880914_20170206_01_T2,0
LT04_L1GS_004065_19880207_20170209_01_T2,1
LT04_L1TP_043021_19821122_20170220_01_T1,1
LT04_L1TP_029035_19821206_20161004_01_T1,1
LT04_L1TP_030035_19830114_20161004_01_T1,1
LT04_L1GS_189058_19880223_20170209_01_T2,0
LT04_L1GS_131107_19891204_20170201_01_T2,0
LT04_L1GS_223111_19900210_20170131_01_T2,0
LT04_L1GS_044027_19900527_20161001_01_T2,1
LT04_L1GS_013048_19881003_20170205_01_T2,0
LT04_L1GS_001113_19900223_20170131_01_T2,0
LT04_L1GS_185061_19880704_20170208_01_T2,1
LT04_L1GS_004074_19871205_20170210_01_T2,0
LT04_L1TP_156023_19890712_20170202_01_T1,1
LT04_L1TP_160034_19871226_20170210_01_T1,1
LT04_L1GS_183063_19881127_20170205_01_T2,1
LT04_L1GS_024115_19890309_20170204_01_T2,1
LT04_L1TP_228062_19880123_20170209_01_T2,1
LT04_L1GS_040118_19890104_20170204_01_T2,1
LT04_L1TP_130023_19890111_20170204_01_T1,1
LT04_L1GS_197023_19920820_20170122_01_T2,1
LT04_L1GS_204041_19880303_20170209_01_T2,1
LT04_L1TP_127023_19900720_20170129_01_T1,1
LT04_L1GS_161108_19890221_20170204_01_T2,0
LT04_L1TP_163020_19901020_20170130_01_T1,1
LT04_L1GS_128109_19891113_20170201_01_T2,0
LT05_L1GS_071021_20111001_20160830_01_T2,0
LT05_L1GS_070017_19860818_20161004_01_T2,1
LT04_L1GS_217103_19881227_20170205_01_T2,0
LT04_L1TP_160027_19880416_20170209_01_T1,1
LT04_L1GS_219105_19891212_20170201_01_T2,0
LT04_L1TP_127051_19890327_20170204_01_T1,1
LT04_L1GS_210102_19890503_20170203_01_T2,0
LT04_L1GS_187019_19890603_20170203_01_T2,1
LT04_L1TP_183025_19880128_20170209_01_T1,1
LT04_L1TP_129057_19910110_20170127_01_T1,0
LT04_L1TP_190040_19880129_20170209_01_T1,1
LT04_L1GS_003059_19880131_20170209_01_T2,1
LT04_L1TP_044029_19890727_20161002_01_T1,1
LT04_L1TP_017032_19821218_20161004_01_T1,1
LT04_L1GS_025044_19881023_20170205_01_T2,0
LT04_L1GS_181114_19891202_20170201_01_T2,0
LT04_L1TP_030043_19900525_20170130_01_T1,1
LT04_L1GS_026020_19830203_20170220_01_T2,0
LT04_L1GS_185013_19900115_20170201_01_T2,1
LT04_L1TP_035042_19890626_20170202_01_T1,0
LT04_L1TP_002068_19871121_20170210_01_T1,1
LT04_L1GS_123039_19881225_20170205_01_T2,1
LT04_L1TP_019019_19821114_20170220_01_T1,1
LT04_L1GS_034102_19871207_20170210_01_T2,0
LT05_L1TP_070013_19860311_20161004_01_T1,1
LT04_L1GS_183063_19871024_20170210_01_T2,1
LT04_L1GS_223110_19900226_20170131_01_T2,0
LT04_L1TP_024034_19830104_20161004_01_T1,1
LT04_L1TP_043034_19821208_20161004_01_T1,1
LT04_L1GS_184063_19890105_20170205_01_T2,1
LT04_L1GS_163008_19880912_20170206_01_T2,0
LT04_L1TP_019046_19901222_20170128_01_T1,1
LT04_L1TP_156038_19890322_20170204_01_T1,1
LT04_L1TP_226086_19930327_20170119_01_T1,1
LT04_L1GS_120052_19920708_20170123_01_T2,0
LT04_L1GS_018111_19890110_20170205_01_T2,0
LT04_L1GS_180027_19871222_20170210_01_T2,1
LT04_L1TP_157018_19880801_20170207_01_T1,1
LT04_L1TP_193050_19871115_20170210_01_T1,1
LT04_L1GS_047036_19870711_20170212_01_T2,0
LT04_L1GS_123049_19890110_20170204_01_T2,0
LT05_L1TP_071019_20090301_20160905_01_T1,1
LT04_L1TP_157011_19880817_20170206_01_T1,1
LT04_L1TP_183030_19881229_20170205_01_T1,1
LT04_L1TP_044028_19890711_20161002_01_T1,1
LT04_L1TP_186030_19930319_20170119_01_T1,1
LT04_L1GS_124050_19890306_20170204_01_T2,1
LT04_L1GS_016039_19830128_20161004_01_T2,0
LT04_L1GS_002225_19890331_20170204_01_T2,1
LT04_L1TP_027029_19920829_20160928_01_T1,1
LT04_L1TP_129025_19890715_20170202_01_T1,1
LT04_L1TP_193033_19880219_20170209_01_T1,0
LT04_L1GS_028050_19891015_20170201_01_T2,0
LT04_L1TP_160015_19880619_20170208_01_T1,1
LT04_L1GS_183018_19880706_20170208_01_T2,1
LT04_L1GS_027040_19900128_20161002_01_T2,1
LT04_L1GS_196045_19880514_20170208_01_T2,1
LT04_L1TP_227061_19920721_20170122_01_T1,1
LT04_L1GS_032021_19821211_20170220_01_T2,1
LT04_L1GS_128205_19890318_20170204_01_T2,1
LT04_L1TP_133023_19890217_20170204_01_T1,1
LT04_L1TP_135035_19890114_20170204_01_T1,1
LT04_L1TP_204026_19880522_20170208_01_T1,0
LT05_L1GS_007001_19870727_20170211_01_T2,0
LT04_L1GS_180021_19920914_20170122_01_T2,1
LT04_L1GS_151022_19890810_20170202_01_T2,1
LT04_L1TP_007062_19880315_20170209_01_T1,1
LT04_L1GS_159023_19880714_20170208_01_T2,1
LT04_L1GS_024053_19891003_20170201_01_T2,0
LT04_L1GS_184060_19881001_20170206_01_T2,1
LT05_L1TP_071012_19851126_20161004_01_T1,1
LT04_L1TP_029033_19821222_20161004_01_T1,1
LT04_L1TP_129031_19890104_20170204_01_T1,1
LT04_L1TP_130044_19930311_20170119_01_T1,1
LT04_L1GS_010056_19880320_20170209_01_T2,1
LT04_L1GS_046057_19901219_20170127_01_T2,0
LT04_L1GS_128028_19890724_20170202_01_T2,1
LT04_L1GS_008053_19891003_20170201_01_T2,1
LT04_L1GS_205025_19880529_20170208_01_T2,0
LT04_L1GS_196025_19880107_20170210_01_T2,1
LT04_L1GS_013027_19830208_20161004_01_T2,1
LT04_L1TP_232078_19890630_20170202_01_T1,1
LT04_L1TP_227083_19890814_20170202_01_T1,1
LT04_L1TP_012055_19891116_20170201_01_T1,0
LT04_L1TP_158031_19880520_20170208_01_T1,1
LT04_L1GS_020045_19880529_20170208_01_T2,0
LT04_L1GS_018043_19881123_20170205_01_T2,0
LT04_L1GS_163059_19921228_20170120_01_T2,0
LT04_L1TP_003057_19880404_20170209_01_T1,1
LT04_L1TP_126023_19900526_20170130_01_T1,1
LT04_L1GS_210037_19920612_20170122_01_T2,0
LT04_L1GS_015037_19830105_20161004_01_T2,0
LT04_L1TP_225072_19921214_20170121_01_T1,1
LT04_L1TP_161040_19880102_20170210_01_T1,1
LT04_L1TP_033040_19821116_20170220_01_T1,1
LT04_L1TP_036037_19890209_20161001_01_T1,1
LT04_L1GS_120108_19900124_20170131_01_T2,1
LT04_L1TP_193050_19890901_20170201_01_T1,1
LT04_L1TP_040034_19911228_20160929_01_T2,1
LT04_L1TP_006067_19871101_20170210_01_T1,1
LT04_L1GS_122108_19900122_20170131_01_T2,1
LT04_L1TP_162028_19881108_20170206_01_T1,1
LT04_L1GS_002057_19900403_20170131_01_T2,1
LT04_L1GS_206098_19900219_20170131_01_T2,0
LT04_L1TP_013045_19890107_20170205_01_T1,1
LT04_L1TP_181022_19890711_20170202_01_T1,1
LT05_L1TP_071016_20100928_20160831_01_T1,1
LT04_L1GS_157110_19880310_20170209_01_T2,1
LT04_L1TP_158031_19881214_20170205_01_T1,1
LT04_L1TP_159036_19920725_20170122_01_T1,1
LT04_L1TP_133035_19881231_20170205_01_T1,1
LT04_L1TP_039039_19821212_20170220_01_T1,0
LT04_L1GS_189128_19890108_20170204_01_T2,1
LT05_L1TP_070018_20060825_20160910_01_T1,1
LT04_L1TP_184025_19920724_20170123_01_T1,1
LT04_L1GS_010057_19880320_20170209_01_T2,0
LT04_L1TP_182026_19880105_20170210_01_T2,1
LT04_L1TP_136033_19890105_20170204_01_T1,1
LT04_L1GS_183025_19890911_20170201_01_T2,1
LT04_L1TP_181021_19890711_20170202_01_T1,1
LT04_L1TP_009046_19891026_20170201_01_T1,0
LT04_L1TP_026042_19920212_20160930_01_T1,1
LT04_L1GS_161022_19890917_20170201_01_T2,1
LT04_L1GS_126109_19921225_20170120_01_T2,0
LT04_L1GS_209101_19890221_20170204_01_T2,0
LT04_L1GS_185022_19890621_20170202_01_T2,1
LT04_L1TP_183024_19880823_20170206_01_T1,1
LT04_L1GS_184027_19871116_20170210_01_T2,1
LT04_L1GS_189035_19890225_20170204_01_T2,0
LT04_L1TP_181023_19880708_20170208_01_T1,1
LT04_L1TP_009057_19890807_20170202_01_T1,1
LT04_L1GS_160007_19880416_20170209_01_T2,1
LT04_L1TP_136041_19890222_20170204_01_T1,1
LT04_L1TP_186041_19920722_20170123_01_T1,1
LT04_L1TP_027047_19891227_20170201_01_T1,1
LT04_L1TP_016035_19881109_20161001_01_T1,1
LT04_L1TP_033039_19880913_20170206_01_T1,1
LT04_L1GS_224087_19890724_20170202_01_T2,0
LT04_L1TP_017045_19880524_20170208_01_T1,0
LT04_L1TP_004054_19900127_20170131_01_T1,1
LT05_L1GS_070020_20100430_20160901_01_T2,1
LT04_L1GS_228075_19890704_20170202_01_T2,1
LT04_L1TP_018027_19830126_20170220_01_T1,1
LT04_L1TP_017044_19881218_20170205_01_T1,0
LT04_L1GS_015047_19920622_20170122_01_T2,0
LT04_L1TP_184023_19920910_20170121_01_T1,1
LT04_L1TP_037038_19890811_20161001_01_T1,1
LT04_L1TP_016050_19921003_20170121_01_T1,1
LT04_L1GS_214104_19880121_20170210_01_T2,0
LT04_L1GS_182026_19890123_20170205_01_T2,1
LT04_L1GS_135107_19891114_20170201_01_T2,0
LT04_L1TP_030028_19821229_20161004_01_T2,1
LT04_L1TP_163017_19890713_20170202_01_T1,1
LT04_L1GS_183111_19900117_20170131_01_T2,0
LT05_L1GS_070008_20070828_20161113_01_T2,0
LT04_L1GS_033032_19871114_20161003_01_T2,1
LT04_L1GS_181021_19880622_20170208_01_T2,1
LT04_L1GS_125212_19830209_20170220_01_T2,1
LT04_L1TP_186032_19920620_20170123_01_T1,0
LT04_L1GS_162025_19890111_20170204_01_T2,1
LT04_L1GS_163045_19871231_20170210_01_T2,1
LT04_L1TP_122065_19890628_20170202_01_T1,1
LT04_L1TP_181024_19890422_20170203_01_T1,1
LT04_L1GS_188011_19890728_20170202_01_T2,0
LT04_L1TP_016052_19930224_20170120_01_T1,1
LT04_L1GS_048059_19900710_20170130_01_T2,0
LT04_L1GS_134107_19880222_20170209_01_T2,0
LT04_L1GS_012052_19880403_20170209_01_T2,0
LT04_L1TP_029030_19821206_20161004_01_T1,1
LT04_L1TP_189052_19871221_20170210_01_T1,1
LT04_L1GS_128106_19890318_20170204_01_T2,0
LT04_L1GS_187012_19890603_20170203_01_T2,1
LT04_L1TP_157025_19880529_20170208_01_T1,1
LT04_L1TP_158040_19890608_20170203_01_T1,1
LT04_L1TP_188041_19871230_20170210_01_T1,1
LT04_L1GS_189020_19880716_20170208_01_T2,1
LT04_L1TP_188015_19880826_20170206_01_T1,1
LT04_L1GS_181019_19880910_20170206_01_T2,1
LT04_L1TP_162019_19880601_20170208_01_T1,1
LT04_L1TP_015019_19830121_20170220_01_T1,1
LT04_L1TP_042036_19871129_20161003_01_T1,1
LT04_L1GS_158022_19881011_20170205_01_T2,1
LT04_L1TP_155031_19881107_20170206_01_T1,1
LT04_L1TP_019049_19901120_20170129_01_T1,1
LT04_L1TP_191054_19880221_20170209_01_T1,1
LT04_L1TP_201044_19880227_20170209_01_T1,1
LT04_L1GS_004046_19871221_20170210_01_T2,0
LT04_L1GS_148019_19890618_20170202_01_T2,1
LT04_L1GS_158007_19880621_20170208_01_T2,1
LT04_L1GS_194024_19890604_20170203_01_T2,1
LT04_L1GS_009056_19890212_20170204_01_T2,1
LT04_L1TP_005047_19890928_20170201_01_T1,0
LT04_L1GS_198101_19900331_20170131_01_T2,0
LT04_L1TP_233077_19890723_20170202_01_T1,1
LT04_L1GS_009048_19891010_20170201_01_T2,0
LT04_L1TP_041021_19830127_20170220_01_T1,1
LT04_L1GS_189021_19880716_20170208_01_T2,0
LT04_L1GS_188043_19881029_20170205_01_T2,1
LT04_L1TP_029045_19920523_20170124_01_T1,1
LT04_L1TP_146022_19920612_20170122_01_T1,1
LT05_L1GS_070012_19910715_20160929_01_T2,1
LT04_L1GS_015052_19890918_20170201_01_T2,1
LT04_L1TP_001067_19920620_20170122_01_T1,1
LT04_L1GS_009049_19890111_20170204_01_T2,0
LT04_L1GS_016023_19821227_20170220_01_T2,1
LT04_L1GS_016054_19880517_20170208_01_T2,0
LT04_L1TP_181047_19880318_20170209_01_T1,1
LT04_L1GS_021115_19890115_20170204_01_T2,1
LT04_L1GS_124063_19901222_20170127_01_T2,1
LT04_L1GS_184063_19880307_20170209_01_T2,1
LT04_L1TP_187056_19921220_20170120_01_T1,1
LT04_L1TP_036039_19830209_20170220_01_T1,1
LT04_L1GS_223052_19880324_20170209_01_T2,0
LT04_L1TP_004060_19880427_20170209_01_T1,1
LT04_L1GS_020030_19840315_20161004_01_T2,1
LT04_L1GS_006060_19920810_20170122_01_T2,1
LT04_L1TP_156013_19880927_20170206_01_T1,1
LT04_L1GS_123060_19901215_20170128_01_T2,0
LT04_L1TP_014032_19830114_20161004_01_T1,1
LT04_L1GS_007065_19881009_20170205_01_T2,1
LT04_L1GS_188029_19930707_20170118_01_T2,1
LT04_L1GS_163023_19890915_20170201_01_T2,1
LT04_L1GS_121063_19910102_20170128_01_T2,0
LT04_L1TP_045031_19821206_20161004_01_T1,1
LT04_L1TP_033031_19830204_20161004_01_T1,1
LT05_L1GS_070009_19861224_20170215_01_T2,0
LT04_L1GS_018052_19900318_20170131_01_T2,0
LT04_L1TP_181025_19920719_20170123_01_T1,1
LT04_L1TP_195024_19910703_20170127_01_T1,1
LT04_L1TP_017037_19920620_20160928_01_T1,1
LT04_L1GS_029025_19830107_20170220_01_T2,1
LT04_L1GS_047060_19910111_20170127_01_T2,0
LT04_L1TP_201019_19880821_20170206_01_T1,0
LT04_L1GS_231054_19871125_20170210_01_T2,0
LT04_L1GS_156019_19880623_20170208_01_T2,1
LT04_L1TP_033040_19920604_20170122_01_T1,1
LT04_L1GS_184064_19890206_20170204_01_T2,0
LT05_L1TP_070021_19860428_20161004_01_T1,0
LT04_L1TP_198055_19871220_20170210_01_T1,1
LT04_L1TP_180044_19871120_20170210_01_T1,1
LT04_L1TP_198030_19920523_20170122_01_T1,1
LT04_L1TP_184039_19871202_20170210_01_T1,1
LT04_L1GS_047205_19890716_20170202_01_T2,1
LT04_L1TP_196021_19871120_20170210_01_T1,0
LT04_L1TP_161039_19881203_20170205_01_T1,1
LT04_L1GS_133024_19890913_20170201_01_T2,1
LT04_L1GS_163020_19900801_20170129_01_T2,1
LT04_L1GS_006113_19891106_20170201_01_T2,0
LT04_L1TP_233075_19890621_20170202_01_T1,1
LT04_L1TP_186012_19880422_20170209_01_T2,1
LT04_L1GS_001112_19891221_20170201_01_T2,1
LT04_L1GS_001113_19890220_20170204_01_T2,0
LT04_L1TP_187056_19880124_20170209_01_T1,1
LT04_L1GS_020048_19930628_20170118_01_T2,1
LT04_L1GS_197010_19891116_20170201_01_T2,0
LT04_L1GS_226060_19920916_20170122_01_T2,1
LT04_L1TP_041022_19821210_20170220_01_T1,1
LT04_L1GS_223076_19930218_20170120_01_T2,1
LT04_L1GS_187035_19880515_20170208_01_T2,0
LT04_L1GS_131197_19871215_20170210_01_T2,1
LT04_L1GS_001054_19880305_20170209_01_T2,1
LT04_L1GS_045116_19891225_20170201_01_T2,1
LT04_L1GS_159008_19880628_20170208_01_T2,1
LT04_L1TP_188024_19920720_20170122_01_T1,1
LT04_L1TP_224080_19890214_20170204_01_T1,1
LT05_L1GS_007003_19920318_20180220_01_T2,1
LT04_L1TP_006022_19830106_20170220_01_T1,0
LT04_L1GS_046021_19821229_20170220_01_T2,1
LT04_L1TP_227089_19880726_20170208_01_T1,0
LT04_L1TP_034021_19821123_20170220_01_T1,1
LT04_L1TP_005056_19891201_20170201_01_T1,1
LT04_L1TP_037037_19930331_20160928_01_T1,1
LT04_L1GS_028022_19821129_20170220_01_T2,1
LT04_L1TP_230070_19870611_20170212_01_T1,1
LT04_L1GS_183016_19880706_20170208_01_T2,1
LT04_L1TP_192025_19880822_20170206_01_T1,1
LT04_L1TP_027041_19900213_20161001_01_T1,1
LT04_L1TP_043034_19830109_20161004_01_T1,1
LT04_L1TP_232061_19920606_20170124_01_T1,1
LT04_L1GS_021044_19881112_20170205_01_T2,0
LT04_L1GS_005063_19891115_20170201_01_T2,1
LT05_L1TP_070016_19860919_20161003_01_T2,1
LT04_L1TP_035039_19920618_20170122_01_T1,1
LT04_L1GS_147094_19881217_20170205_01_T2,0
LT04_L1TP_027031_19900317_20161001_01_T1,1
LT04_L1GS_223112_19890106_20170204_01_T2,0
LT04_L1TP_162044_19910525_20170127_01_T2,1
LT04_L1TP_044026_19890625_20161001_01_T1,1
LT04_L1TP_181014_19880708_20170208_01_T1,1
LT04_L1TP_015054_19920318_20170124_01_T1,0
LT04_L1TP_182065_19900211_20170131_01_T1,1
LT04_L1GS_233055_19921222_20170121_01_T2,1
LT04_L1TP_007067_19890910_20170201_01_T1,1
LT04_L1GS_191117_19891122_20170201_01_T2,0
LT04_L1TP_020047_19891023_20170201_01_T1,1
LT04_L1GS_003062_19880115_20170210_01_T2,1
LT04_L1GS_226085_19880617_20170208_01_T2,1
LT04_L1TP_225065_19920808_20170123_01_T1,1
LT04_L1GS_128112_19890302_20170204_01_T2,1
LT04_L1TP_011046_19880919_20170206_01_T1,1
LT04_L1TP_232081_19881001_20170206_01_T1,1
LT04_L1TP_020048_19890108_20170204_01_T1,1
LT04_L1GS_223061_19920725_20170122_01_T2,1
LT04_L1TP_013043_19871204_20170210_01_T1,0
LT04_L1GS_210102_19890417_20170203_01_T2,0
LT04_L1GS_181011_19880622_20170208_01_T2,0
LT04_L1TP_006058_19880324_20170209_01_T1,1
LT04_L1TP_021018_19821112_20170220_01_T1,1
LT04_L1TP_046032_19891114_20161001_01_T1,1
LT04_L1TP_033031_19830119_20161004_01_T1,1
LT04_L1TP_157038_19890601_20170203_01_T1,1
LT04_L1TP_006068_19871101_20170210_01_T1,1
LT04_L1TP_009056_19900114_20170131_01_T1,1
LT04_L1TP_126056_19890405_20170204_01_T1,0
LT04_L1GS_040117_19890205_20170204_01_T2,1
LT04_L1GS_001111_19890308_20170204_01_T2,0
LT04_L1TP_158007_19880520_20170208_01_T2,1
LT04_L1TP_192027_19890622_20170202_01_T1,1
LT04_L1GS_194028_19880516_20170208_01_T2,1
LT04_L1TP_162041_19881210_20170205_01_T1,1
LT04_L1GS_230060_19871102_20170210_01_T2,1
LT04_L1TP_018026_19821209_20170220_01_T1,1
LT04_L1GS_162021_19881210_20170205_01_T2,1
LT04_L1GS_041204_19890908_20170201_01_T2,0
LT04_L1TP_042032_19830118_20161004_01_T1,1
LT04_L1GS_158013_19880621_20170208_01_T2,1
LT04_L1GS_155110_19890110_20170205_01_T2,1
LT04_L1GS_163036_19881217_20170205_01_T2,1
LT04_L1GS_185060_19880110_20170210_01_T2,1
LT05_L1TP_070020_20060825_20160910_01_T1,1
LT04_L1GS_163016_19880624_20170208_01_T2,1
LT04_L1TP_157009_19880411_20170209_01_T2,1
LT04_L1GS_184064_19881017_20170205_01_T2,0
LT05_L1GS_071086_20041130_20161129_01_T2,0
LT04_L1GS_004110_19880223_20170209_01_T2,0
LT04_L1GS_218104_19900223_20170131_01_T2,0
LT04_L1TP_184015_19880526_20170208_01_T1,1
LT04_L1TP_157023_19880902_20170206_01_T1,1
LT04_L1TP_188012_19890728_20170202_01_T1,1
LT04_L1GS_148023_19890226_20170204_01_T2,1
LT04_L1TP_028034_19880926_20161002_01_T1,1
LT04_L1TP_189040_19900706_20170129_01_T1,1
LT04_L1TP_006029_19890106_20170205_01_T1,0
LT04_L1GS_027025_19830109_20170220_01_T2,1
LT04_L1GS_015034_19830105_20161004_01_T2,1
LT04_L1GS_014032_19830130_20161004_01_T2,1
LT05_L1GS_070013_20090529_20160908_01_T2,1
LT04_L1GS_019117_19881216_20170205_01_T2,1
LT04_L1TP_014022_19830130_20170220_01_T2,1
LT04_L1TP_188028_19920704_20170122_01_T1,1
LT04_L1TP_001056_19920722_20170122_01_T1,1
LT04_L1TP_181043_19880130_20170209_01_T1,1
LT04_L1TP_225086_19921230_20170121_01_T1,1
LT04_L1GS_124060_19890712_20170202_01_T2,0
LT04_L1TP_185061_19890213_20170204_01_T1,1
LT04_L1TP_019048_19920602_20170124_01_T1,1
LT04_L1TP_229056_19871026_20170210_01_T1,1
LT04_L1TP_124053_19890306_20170204_01_T1,0
LT04_L1GS_162010_19880820_20170206_01_T2,1
LT04_L1TP_200050_19901226_20170129_01_T1,1
LT04_L1GS_205022_19880529_20170208_01_T2,0
LT04_L1TP_007062_19920918_20170121_01_T1,1
LT04_L1TP_129055_19890205_20170204_01_T1,0
LT05_L1GS_071021_19850907_20161004_01_T2,0
LT04_L1TP_232076_19881001_20170205_01_T1,1
LT04_L1TP_019021_19830117_20170220_01_T1,1
LT04_L1TP_184018_19890529_20170203_01_T1,1
LT04_L1GS_212015_19881224_20170205_01_T2,0
LT04_L1GS_017048_19880913_20170206_01_T2,0
LT04_L1TP_155038_19930529_20170118_01_T1,1
LT04_L1GS_035021_19821130_20170220_01_T2,1
LT04_L1GS_008055_19881101_20170206_01_T2,1
LT04_L1TP_194027_19900114_20170131_01_T1,1
LT04_L1TP_163021_19900206_20170131_01_T1,1
LT04_L1GS_015055_19880408_20170209_01_T2,0
LT04_L1TP_183016_19880620_20170208_01_T1,1
LT04_L1TP_033035_19890714_20161002_01_T1,1
LT05_L1GS_007004_19870625_20170212_01_T2,1
LT04_L1GS_023046_19880518_20170208_01_T2,0
LT04_L1GS_001112_19900106_20170201_01_T2,1
LT04_L1GS_200018_19890121_20170204_01_T2,1
LT04_L1TP_045023_19821120_20170220_01_T1,1
LT04_L1GS_184018_19871116_20170210_01_T2,1
LT04_L1GS_156026_19880404_20170209_01_T2,1
LT04_L1GS_036065_19880310_20170209_01_T2,0
LT04_L1TP_197056_19890217_20170204_01_T1,1
LT04_L1GS_162015_19880905_20170206_01_T2,1
LT04_L1GS_182019_19871220_20170210_01_T2,1
LT04_L1GS_014120_19890114_20170204_01_T2,0
LT05_L1GS_071088_20040927_20161129_01_T2,0
LT04_L1TP_038031_19830106_20161004_01_T1,1
LT04_L1GS_120217_19830206_20170220_01_T2,1
